epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
59,1133.41,1.16806,0.80308,0.01729,0.00019,0.85529,0.83154,0.89691,0.61981,1.17079,0.7317,0.01691,6e-05,0.0016172,0.0016172,0.0016172
60,1152.86,1.19537,0.79824,0.0171,0.00017,0.86535,0.8098,0.88634,0.60801,1.19355,0.84959,0.01784,0.00011,0.0016106,0.0016106,0.0016106
61,1171.83,1.18276,0.79252,0.01621,0.00011,0.84237,0.79515,0.87549,0.59877,1.14186,0.83647,0.01728,0.00011,0.001604,0.001604,0.001604
62,1190.79,1.18025,0.75876,0.01669,8e-05,0.85043,0.85916,0.90155,0.62863,1.16227,0.75231,0.01733,0.00018,0.0015974,0.0015974,0.0015974
63,1210.02,1.15304,0.7801,0.0169,0.00013,0.87135,0.84435,0.90441,0.62524,1.15643,0.74345,0.01738,0.00014,0.0015908,0.0015908,0.0015908
64,1229.25,1.1309,0.79333,0.01694,0.00021,0.85898,0.82091,0.89673,0.61994,1.14508,0.82152,0.01727,0.00015,0.0015842,0.0015842,0.0015842
65,1248.15,1.16755,0.73024,0.017,9e-05,0.8438,0.82996,0.89702,0.61646,1.17568,0.74957,0.01706,6e-05,0.0015776,0.0015776,0.0015776
66,1267.19,1.17267,0.75903,0.01719,7e-05,0.86349,0.82143,0.88393,0.61548,1.16248,0.80613,0.01743,0.0001,0.001571,0.001571,0.001571
67,1286.95,1.18022,0.80045,0.01827,0.00014,0.88237,0.80371,0.90068,0.63127,1.12702,0.72328,0.01676,0.00022,0.0015644,0.0015644,0.0015644
68,1306.11,1.13763,0.7461,0.01763,0.00022,0.87966,0.80256,0.89578,0.61859,1.15932,0.75754,0.01773,6e-05,0.0015578,0.0015578,0.0015578
69,1325.3,1.19028,0.75675,0.0165,6e-05,0.85948,0.84081,0.90148,0.62214,1.16778,0.7289,0.01719,9e-05,0.0015512,0.0015512,0.0015512
70,1344.45,1.19619,0.79695,0.01727,0.00024,0.84198,0.8248,0.89083,0.61125,1.15097,0.78853,0.01711,0.00017,0.0015446,0.0015446,0.0015446
71,1363.98,1.132,0.76739,0.01657,0.00028,0.85114,0.82412,0.88985,0.60436,1.20326,0.74083,0.01812,8e-05,0.001538,0.001538,0.001538
72,1383.09,1.16026,0.75004,0.01636,0.00029,0.86564,0.82547,0.89997,0.62804,1.13187,0.76031,0.01704,0.0001,0.0015314,0.0015314,0.0015314
73,1402.38,1.1496,0.68825,0.01915,0.00022,0.85648,0.82682,0.89619,0.62254,1.14625,0.75505,0.0171,2e-05,0.0015248,0.0015248,0.0015248
74,1421.33,1.21092,0.75798,0.01687,0.0001,0.87459,0.82278,0.90505,0.60627,1.20095,0.84996,0.01747,4e-05,0.0015182,0.0015182,0.0015182
75,1440.7,1.15389,0.73794,0.01743,8e-05,0.8387,0.8374,0.89659,0.61932,1.16804,0.85464,0.01729,0.00011,0.0015116,0.0015116,0.0015116
76,1460.5,1.12617,0.69492,0.01809,7e-05,0.86694,0.81806,0.89959,0.62318,1.18811,0.76509,0.0174,5e-05,0.001505,0.001505,0.001505
77,1480.48,1.14465,0.76203,0.01554,7e-05,0.86918,0.85377,0.90883,0.62327,1.17272,0.71575,0.01683,3e-05,0.0014984,0.0014984,0.0014984
78,1499.77,1.13892,0.72782,0.01752,0.00012,0.85885,0.86922,0.91179,0.63474,1.1337,0.71238,0.01667,0.0001,0.0014918,0.0014918,0.0014918
79,1519.46,1.13366,0.70579,0.01653,9e-05,0.86718,0.83154,0.9018,0.62934,1.14936,0.73713,0.01697,6e-05,0.0014852,0.0014852,0.0014852
80,1538.36,1.13139,0.76773,0.01776,0.00015,0.8773,0.83355,0.8927,0.62666,1.14811,0.75033,0.0168,0.00011,0.0014786,0.0014786,0.0014786
81,1557.39,1.12725,0.73004,0.0166,9e-05,0.83998,0.86659,0.9033,0.62465,1.13503,0.79515,0.017,0.00013,0.001472,0.001472,0.001472
82,1576.67,1.12152,0.73568,0.0167,7e-05,0.85005,0.8659,0.91556,0.64212,1.12849,0.67098,0.01684,4e-05,0.0014654,0.0014654,0.0014654
83,1596.01,1.14315,0.70247,0.01846,0.00012,0.87117,0.83387,0.91289,0.62768,1.16142,0.68324,0.01654,5e-05,0.0014588,0.0014588,0.0014588
84,1614.94,1.1557,0.77011,0.01741,7e-05,0.85376,0.84972,0.90958,0.63043,1.13268,0.69757,0.01711,3e-05,0.0014522,0.0014522,0.0014522
85,1633.99,1.09366,0.67347,0.01817,5e-05,0.86474,0.83827,0.90404,0.6351,1.13864,0.70507,0.01747,8e-05,0.0014456,0.0014456,0.0014456
86,1651.5,1.1107,0.6828,0.01676,7e-05,0.80726,0.82749,0.86896,0.60592,1.16054,0.8376,0.01754,9e-05,0.001439,0.001439,0.001439
87,1669.11,1.11244,0.72381,0.01633,9e-05,0.8973,0.8531,0.91797,0.63683,1.16403,0.71398,0.01728,7e-05,0.0014324,0.0014324,0.0014324
88,1686.63,1.13394,0.73671,0.01652,8e-05,0.89964,0.83358,0.91922,0.63905,1.14163,0.7056,0.01687,6e-05,0.0014258,0.0014258,0.0014258
89,1704.09,1.15269,0.69781,0.01742,7e-05,0.87639,0.85175,0.9089,0.63638,1.14431,0.71265,0.01739,6e-05,0.0014192,0.0014192,0.0014192
90,1721.47,1.0731,0.65356,0.018,4e-05,0.89605,0.81901,0.90502,0.6312,1.15885,0.74945,0.01733,5e-05,0.0014126,0.0014126,0.0014126
91,1739.55,1.12686,0.66594,0.01661,0.00011,0.87474,0.85445,0.91043,0.64193,1.14952,0.69857,0.01733,4e-05,0.001406,0.001406,0.001406
92,1758.21,1.11847,0.67079,0.01724,5e-05,0.8518,0.84047,0.89065,0.61934,1.16737,0.76872,0.01757,3e-05,0.0013994,0.0013994,0.0013994
93,1778.05,1.0904,0.65931,0.01781,5e-05,0.89335,0.83288,0.91492,0.62844,1.18008,0.70255,0.01712,7e-05,0.0013928,0.0013928,0.0013928
94,1795.32,1.09347,0.6782,0.01698,6e-05,0.88039,0.83326,0.90703,0.6329,1.15798,0.73199,0.0173,5e-05,0.0013862,0.0013862,0.0013862
95,1812.86,1.11166,0.66658,0.01668,0.00021,0.86382,0.85062,0.91099,0.6356,1.14092,0.70052,0.01686,5e-05,0.0013796,0.0013796,0.0013796
96,1830.47,1.10669,0.6627,0.01642,0.00014,0.90303,0.84299,0.91344,0.64661,1.14658,0.69288,0.01689,0.00011,0.001373,0.001373,0.001373
97,1848,1.10945,0.64296,0.01682,9e-05,0.87278,0.82951,0.90915,0.63626,1.13631,0.73483,0.0165,4e-05,0.0013664,0.0013664,0.0013664
98,1865.79,1.09201,0.65853,0.01649,4e-05,0.86939,0.83356,0.9044,0.63226,1.15201,0.72358,0.01687,4e-05,0.0013598,0.0013598,0.0013598
99,1882.92,1.11703,0.68704,0.01633,8e-05,0.84035,0.83709,0.89185,0.61221,1.18156,0.81094,0.01666,3e-05,0.0013532,0.0013532,0.0013532
100,1901.19,1.09533,0.6583,0.01511,8e-05,0.88641,0.82547,0.90522,0.62112,1.19999,0.78248,0.017,7e-05,0.0013466,0.0013466,0.0013466
101,1918.49,1.10858,0.707,0.01764,6e-05,0.89848,0.83625,0.90847,0.63266,1.16368,0.71125,0.01744,4e-05,0.00134,0.00134,0.00134
102,1936.73,1.1211,0.70114,0.0174,7e-05,0.85323,0.82658,0.89417,0.62545,1.13112,0.80111,0.01699,3e-05,0.0013334,0.0013334,0.0013334
103,1953.74,1.08499,0.66626,0.01695,4e-05,0.88233,0.84381,0.91831,0.64286,1.13824,0.70593,0.0166,3e-05,0.0013268,0.0013268,0.0013268
104,1970.95,1.09116,0.69826,0.01598,7e-05,0.88801,0.8376,0.91204,0.6376,1.16717,0.72255,0.0174,5e-05,0.0013202,0.0013202,0.0013202
105,1988.26,1.05514,0.64317,0.01663,6e-05,0.8892,0.84097,0.91279,0.63982,1.13444,0.71977,0.0174,2e-05,0.0013136,0.0013136,0.0013136
106,2005.48,1.05575,0.62817,0.01711,4e-05,0.87775,0.84299,0.90705,0.62766,1.14703,0.70757,0.017,4e-05,0.001307,0.001307,0.001307
107,2023.08,1.10523,0.66721,0.01636,4e-05,0.87634,0.84704,0.90954,0.64059,1.15986,0.72623,0.01698,3e-05,0.0013004,0.0013004,0.0013004
108,2040.38,1.0807,0.6592,0.01595,5e-05,0.86381,0.87062,0.9125,0.62664,1.19449,0.71511,0.01694,3e-05,0.0012938,0.0012938,0.0012938
109,2057.51,1.06066,0.6268,0.01629,3e-05,0.89292,0.83154,0.90866,0.63387,1.16534,0.71378,0.01692,3e-05,0.0012872,0.0012872,0.0012872
110,2074.86,1.07143,0.66283,0.01501,0.00013,0.87846,0.84749,0.91416,0.62648,1.17387,0.72442,0.01641,0.0001,0.0012806,0.0012806,0.0012806
111,2092.04,1.09037,0.66151,0.01647,5e-05,0.86737,0.87399,0.91743,0.64464,1.16607,0.67289,0.01687,6e-05,0.001274,0.001274,0.001274
112,2109.16,1.05583,0.60766,0.01527,3e-05,0.85307,0.85984,0.90813,0.63839,1.14834,0.72906,0.01667,5e-05,0.0012674,0.0012674,0.0012674
113,2126.19,1.02339,0.58704,0.01624,3e-05,0.89394,0.85916,0.92372,0.65517,1.16044,0.67015,0.01729,3e-05,0.0012608,0.0012608,0.0012608
114,2143.72,1.08117,0.65367,0.01606,4e-05,0.88256,0.86089,0.9138,0.64386,1.15098,0.68477,0.01678,5e-05,0.0012542,0.0012542,0.0012542
115,2160.93,1.07679,0.62866,0.01633,3e-05,0.85992,0.86523,0.91317,0.64181,1.13132,0.7124,0.01649,3e-05,0.0012476,0.0012476,0.0012476
116,2178.05,1.03931,0.60923,0.01632,2e-05,0.88303,0.85968,0.91668,0.65365,1.13439,0.6702,0.01678,2e-05,0.001241,0.001241,0.001241
117,2195.19,1.06467,0.58998,0.01857,5e-05,0.8702,0.8504,0.90801,0.63206,1.18252,0.71534,0.01729,7e-05,0.0012344,0.0012344,0.0012344
118,2212.38,1.04388,0.62781,0.0173,7e-05,0.87013,0.85445,0.91003,0.62837,1.17239,0.75165,0.01677,9e-05,0.0012278,0.0012278,0.0012278
119,2229.4,1.03393,0.62867,0.01622,4e-05,0.90728,0.83356,0.91269,0.64213,1.15679,0.71665,0.017,3e-05,0.0012212,0.0012212,0.0012212
120,2246.56,1.06417,0.62909,0.01563,5e-05,0.90322,0.83639,0.91041,0.63595,1.15776,0.71515,0.01693,3e-05,0.0012146,0.0012146,0.0012146
121,2263.8,1.0542,0.65492,0.0165,5e-05,0.9127,0.8384,0.91427,0.64338,1.15407,0.65856,0.01696,5e-05,0.001208,0.001208,0.001208
122,2281.05,1.03853,0.59335,0.01756,8e-05,0.88208,0.83677,0.90469,0.62847,1.18305,0.70456,0.01734,7e-05,0.0012014,0.0012014,0.0012014
123,2298.26,1.06591,0.64103,0.01668,5e-05,0.8868,0.84232,0.91014,0.64079,1.17751,0.68354,0.01711,3e-05,0.0011948,0.0011948,0.0011948
124,2315.45,1.03549,0.61424,0.01638,3e-05,0.90146,0.83086,0.91573,0.6455,1.15579,0.68454,0.01693,4e-05,0.0011882,0.0011882,0.0011882
125,2332.7,1.00225,0.57573,0.01732,3e-05,0.89763,0.85083,0.91679,0.64283,1.16396,0.67829,0.01694,4e-05,0.0011816,0.0011816,0.0011816
126,2349.87,1.04023,0.59478,0.01505,3e-05,0.88452,0.8558,0.91938,0.6353,1.18196,0.69067,0.0174,4e-05,0.001175,0.001175,0.001175
127,2366.95,1.04113,0.62144,0.01699,5e-05,0.89255,0.86764,0.926,0.65425,1.15311,0.67799,0.01725,5e-05,0.0011684,0.0011684,0.0011684
128,2384.18,0.9959,0.57927,0.01695,3e-05,0.88523,0.86658,0.92224,0.65022,1.16702,0.66405,0.01731,4e-05,0.0011618,0.0011618,0.0011618
129,2401.27,1.02978,0.57969,0.01646,3e-05,0.87054,0.86544,0.91878,0.64355,1.17043,0.66858,0.01702,3e-05,0.0011552,0.0011552,0.0011552
130,2418.4,1.01646,0.57022,0.01619,3e-05,0.89023,0.86186,0.92696,0.66434,1.15075,0.64217,0.01695,4e-05,0.0011486,0.0011486,0.0011486
131,2435.83,1.02182,0.59448,0.01735,5e-05,0.8719,0.85771,0.90931,0.63492,1.15865,0.68765,0.01697,3e-05,0.001142,0.001142,0.001142
132,2453.04,1.06335,0.61815,0.01544,7e-05,0.88475,0.86253,0.92045,0.64812,1.16779,0.6826,0.01701,6e-05,0.0011354,0.0011354,0.0011354
133,2470.69,1.0404,0.597,0.01673,9e-05,0.88002,0.88477,0.92126,0.64859,1.1784,0.66714,0.01705,5e-05,0.0011288,0.0011288,0.0011288
134,2487.9,1.0334,0.58922,0.01604,0.00016,0.88673,0.85377,0.91134,0.63836,1.18553,0.69477,0.01707,0.00018,0.0011222,0.0011222,0.0011222
135,2505.09,1.00451,0.56709,0.01714,9e-05,0.88746,0.84164,0.90695,0.6328,1.15936,0.73714,0.01714,5e-05,0.0011156,0.0011156,0.0011156
136,2522.17,1.00961,0.56961,0.01731,5e-05,0.87905,0.84726,0.91033,0.64179,1.178,0.70898,0.01751,9e-05,0.001109,0.001109,0.001109
137,2539.25,1.01861,0.56965,0.01546,5e-05,0.86071,0.85512,0.90709,0.63321,1.16701,0.75165,0.01695,2e-05,0.0011024,0.0011024,0.0011024
138,2556.33,1.03745,0.60975,0.01523,3e-05,0.88827,0.84367,0.91315,0.64309,1.18572,0.73659,0.01722,2e-05,0.0010958,0.0010958,0.0010958
139,2573.54,1.02716,0.58955,0.01695,9e-05,0.8617,0.88168,0.92011,0.64651,1.17144,0.67585,0.01673,5e-05,0.0010892,0.0010892,0.0010892
140,2590.79,1.02077,0.59087,0.0173,0.0001,0.89347,0.84773,0.91436,0.64875,1.1579,0.65047,0.01702,4e-05,0.0010826,0.0010826,0.0010826
141,2607.96,1.06168,0.63415,0.01685,7e-05,0.86659,0.86233,0.91179,0.64856,1.16001,0.70821,0.01712,8e-05,0.001076,0.001076,0.001076
142,2625.13,1.01992,0.58939,0.0163,0.0002,0.89344,0.8504,0.91112,0.63659,1.18787,0.76675,0.01767,0.0001,0.0010694,0.0010694,0.0010694
143,2642.24,1.02046,0.56825,0.01538,0.00014,0.89235,0.84704,0.91338,0.64209,1.17223,0.69933,0.01719,8e-05,0.0010628,0.0010628,0.0010628
144,2659.48,1.03704,0.57245,0.01705,0.00011,0.89327,0.85722,0.91931,0.64099,1.17889,0.69483,0.01665,5e-05,0.0010562,0.0010562,0.0010562
145,2677.03,0.97501,0.54201,0.01689,5e-05,0.88711,0.85785,0.91441,0.64239,1.18081,0.7222,0.017,2e-05,0.0010496,0.0010496,0.0010496
146,2694.82,1.02899,0.63695,0.01815,0.0001,0.89442,0.83086,0.90374,0.63252,1.17825,0.76347,0.01729,7e-05,0.001043,0.001043,0.001043
147,2712.27,0.99109,0.556,0.01635,5e-05,0.89206,0.86456,0.91957,0.6498,1.15705,0.69916,0.01732,4e-05,0.0010364,0.0010364,0.0010364
148,2729.64,0.96674,0.53043,0.01543,4e-05,0.88142,0.87155,0.92054,0.64924,1.17326,0.68113,0.01716,3e-05,0.0010298,0.0010298,0.0010298
149,2746.85,1.01962,0.59839,0.01652,5e-05,0.88505,0.86641,0.91756,0.65106,1.17155,0.71567,0.01692,4e-05,0.0010232,0.0010232,0.0010232
150,2764.4,0.99917,0.55676,0.01667,8e-05,0.90233,0.84232,0.91804,0.64304,1.18051,0.70006,0.01727,3e-05,0.0010166,0.0010166,0.0010166
151,2781.54,1.02019,0.63189,0.01727,6e-05,0.88879,0.86119,0.91652,0.63807,1.19943,0.69272,0.01736,2e-05,0.00101,0.00101,0.00101
152,2798.84,1.01618,0.59585,0.01747,6e-05,0.88464,0.85267,0.91371,0.64028,1.18862,0.72616,0.0172,2e-05,0.0010034,0.0010034,0.0010034
153,2816.16,0.97416,0.53516,0.01525,6e-05,0.89306,0.84097,0.9115,0.64243,1.19097,0.71275,0.01737,3e-05,0.0009968,0.0009968,0.0009968
154,2833.33,0.97794,0.53392,0.01619,3e-05,0.90873,0.83193,0.91149,0.62915,1.20543,0.73943,0.01717,5e-05,0.0009902,0.0009902,0.0009902
155,2850.44,1.00772,0.58106,0.01754,6e-05,0.85517,0.86725,0.91124,0.63388,1.1986,0.72664,0.0174,5e-05,0.0009836,0.0009836,0.0009836
156,2867.66,0.96973,0.58203,0.01672,2e-05,0.90254,0.84704,0.91219,0.63938,1.18218,0.71845,0.01734,2e-05,0.000977,0.000977,0.000977
157,2885.1,0.99637,0.58533,0.01749,3e-05,0.89093,0.86119,0.91573,0.63658,1.19883,0.71924,0.01741,3e-05,0.0009704,0.0009704,0.0009704
158,2902.2,0.99327,0.59672,0.016,3e-05,0.89327,0.84594,0.9111,0.63738,1.18958,0.71698,0.01731,3e-05,0.0009638,0.0009638,0.0009638
159,2919.35,0.97054,0.5221,0.01584,6e-05,0.88318,0.86094,0.91608,0.63956,1.19567,0.68927,0.01752,5e-05,0.0009572,0.0009572,0.0009572
160,2936.62,0.97741,0.57873,0.01699,5e-05,0.88661,0.85353,0.91579,0.64189,1.20207,0.69153,0.01772,2e-05,0.0009506,0.0009506,0.0009506
161,2953.72,0.95189,0.5324,0.01591,2e-05,0.8685,0.8686,0.91827,0.63645,1.18929,0.72238,0.01692,2e-05,0.000944,0.000944,0.000944
162,2970.76,0.9634,0.53989,0.01699,4e-05,0.89741,0.84879,0.91369,0.63939,1.19617,0.70388,0.01754,6e-05,0.0009374,0.0009374,0.0009374
163,2987.95,0.95324,0.51271,0.01618,3e-05,0.89833,0.85782,0.918,0.64082,1.18297,0.70139,0.01721,2e-05,0.0009308,0.0009308,0.0009308
