epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
79,2633.12,0.89427,0.5042,0.01703,1e-05,0.60163,0.1391,0.38256,0.24187,1.85048,4.67385,0.01756,0.00215,1.23596e-05,1.23596e-05,1.23596e-05
80,2665.23,0.89849,0.49714,0.01606,1e-05,0.61475,0.14098,0.38824,0.24145,1.86926,4.73298,0.01742,0.0034,1.13873e-05,1.13873e-05,1.13873e-05
81,2695.75,0.86318,0.46263,0.01672,1e-05,0.63208,0.12594,0.38489,0.23926,1.97804,4.85222,0.01847,0.00225,1.04537e-05,1.04537e-05,1.04537e-05
82,2727.53,0.87073,0.49255,0.01403,1e-05,0.65094,0.1297,0.39522,0.25092,1.94461,4.89199,0.01818,0.00221,9.55951e-06,9.55951e-06,9.55951e-06
83,2759.26,0.88034,0.4632,0.01569,1e-05,0.63,0.11842,0.38092,0.24149,1.93337,4.97261,0.01826,0.00202,8.70577e-06,8.70577e-06,8.70577e-06
84,2791.32,0.91433,0.5366,0.01534,1e-05,0.6699,0.1297,0.40399,0.25303,1.95308,4.91574,0.0183,0.00202,7.89327e-06,7.89327e-06,7.89327e-06
85,2824.89,0.89301,0.48624,0.01568,1e-05,0.64655,0.14098,0.40083,0.25086,1.87215,4.75869,0.01726,0.00252,7.12282e-06,7.12282e-06,7.12282e-06
86,2856.83,0.86773,0.48012,0.01508,1e-05,0.6422,0.13158,0.39594,0.2512,1.89259,4.86623,0.01777,0.00297,6.39518e-06,6.39518e-06,6.39518e-06
87,2889.77,0.8846,0.48717,0.01559,1e-05,0.63793,0.1391,0.39853,0.25057,1.83823,4.73313,0.01711,0.00237,5.71106e-06,5.71106e-06,5.71106e-06
88,2922.15,0.90761,0.53038,0.01642,1e-05,0.61157,0.1391,0.38648,0.2435,1.85201,4.71282,0.01712,0.00217,5.07115e-06,5.07115e-06,5.07115e-06
89,2954.96,0.84204,0.43062,0.016,1e-05,0.62992,0.15038,0.39929,0.25069,1.82626,4.64824,0.01702,0.00241,4.47606e-06,4.47606e-06,4.47606e-06
90,2987.58,0.87654,0.46019,0.01509,1e-05,0.63793,0.1391,0.39402,0.2476,1.90615,4.91254,0.01792,0.00292,3.9264e-06,3.9264e-06,3.9264e-06
91,3021.89,0.8335,0.4628,0.01766,1e-05,0.67089,0.09962,0.39249,0.23662,1.97548,5.14625,0.01894,0.00215,3.4227e-06,3.4227e-06,3.4227e-06
92,3053.4,0.86304,0.4836,0.01812,1e-05,0.68675,0.10714,0.40322,0.24219,1.97752,5.12282,0.0188,0.00204,2.96546e-06,2.96546e-06,2.96546e-06
93,3085.38,0.81929,0.45702,0.01704,1e-05,0.65556,0.1109,0.38991,0.23178,1.95954,5.11605,0.01876,0.00239,2.55513e-06,2.55513e-06,2.55513e-06
94,3116.27,0.82608,0.4219,0.01643,1e-05,0.65823,0.09774,0.3845,0.22905,1.99363,5.17023,0.01917,0.00213,2.19212e-06,2.19212e-06,2.19212e-06
95,3145.92,0.83808,0.44301,0.01721,1e-05,0.66265,0.10338,0.39055,0.23173,1.98892,5.13649,0.0191,0.00239,1.87678e-06,1.87678e-06,1.87678e-06
96,3176.91,0.83271,0.4227,0.01729,1e-05,0.68235,0.10902,0.40158,0.24427,1.98912,5.1233,0.01899,0.00266,1.60943e-06,1.60943e-06,1.60943e-06
97,3207.57,0.84808,0.4435,0.01655,1e-05,0.70423,0.09398,0.40589,0.24413,2.00752,5.20512,0.01934,0.00245,1.39032e-06,1.39032e-06,1.39032e-06
98,3238.7,0.85516,0.46622,0.01596,1e-05,0.65882,0.10526,0.38943,0.23511,2.00131,5.13461,0.01914,0.00253,1.21968e-06,1.21968e-06,1.21968e-06
99,3270.36,0.84483,0.41033,0.0173,1e-05,0.67059,0.10714,0.39644,0.23917,1.98719,5.10653,0.01928,0.00243,1.09768e-06,1.09768e-06,1.09768e-06
100,3301.12,0.81141,0.45586,0.01629,1e-05,0.68116,0.08835,0.39136,0.242,2.01491,5.29101,0.01924,0.00274,1.02443e-06,1.02443e-06,1.02443e-06
