epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
93,1617.29,1.07415,0.63568,0.01521,8e-05,0.85369,0.8117,0.8745,0.57263,1.1973,0.7438,0.01842,0.0001,0.0013928,0.0013928,0.0013928
94,1634,1.06136,0.61196,0.016,9e-05,0.86987,0.80466,0.86779,0.57592,1.1907,0.72243,0.01807,5e-05,0.0013862,0.0013862,0.0013862
95,1650.93,1.05159,0.63334,0.01638,8e-05,0.86657,0.81236,0.87024,0.57571,1.1719,0.74542,0.01848,3e-05,0.0013796,0.0013796,0.0013796
96,1667.95,1.04963,0.60858,0.01514,0.00012,0.874,0.80498,0.87076,0.58114,1.20626,0.75327,0.01827,0.00024,0.001373,0.001373,0.001373
97,1684.55,1.08562,0.65737,0.01546,0.00012,0.86879,0.8191,0.87604,0.58208,1.18906,0.75026,0.01848,0.00012,0.0013664,0.0013664,0.0013664
98,1701.28,1.08029,0.64879,0.0161,0.0001,0.86657,0.80296,0.8638,0.56293,1.24369,0.76379,0.01826,0.0001,0.0013598,0.0013598,0.0013598
99,1717.92,1.08043,0.67755,0.01622,0.00012,0.8369,0.81708,0.87193,0.57843,1.20004,0.73776,0.01812,8e-05,0.0013532,0.0013532,0.0013532
100,1734.72,1.05154,0.62794,0.01572,9e-05,0.85114,0.81843,0.87271,0.58378,1.17615,0.72259,0.01841,6e-05,0.0013466,0.0013466,0.0013466
101,1751.33,1.05369,0.63351,0.01572,0.00014,0.84582,0.82919,0.87734,0.57402,1.1851,0.76854,0.01833,4e-05,0.00134,0.00134,0.00134
102,1768.05,1.03736,0.6261,0.01691,0.00013,0.85588,0.81708,0.87813,0.58148,1.18165,0.74381,0.01905,4e-05,0.0013334,0.0013334,0.0013334
103,1784.94,1.10706,0.66442,0.01514,0.00011,0.8614,0.78211,0.86193,0.56054,1.20867,0.80393,0.01887,4e-05,0.0013268,0.0013268,0.0013268
104,1801.91,1.08827,0.64181,0.01613,6e-05,0.86625,0.78884,0.86464,0.56537,1.1958,0.82408,0.01856,5e-05,0.0013202,0.0013202,0.0013202
105,1818.58,1.05012,0.62271,0.0155,4e-05,0.85833,0.79044,0.86377,0.56177,1.20204,0.82063,0.01841,2e-05,0.0013136,0.0013136,0.0013136
106,1835.23,1.02739,0.58731,0.01633,2e-05,0.8429,0.82582,0.87413,0.58292,1.17846,0.71708,0.01868,2e-05,0.001307,0.001307,0.001307
107,1852.06,1.02568,0.58738,0.01643,4e-05,0.84467,0.80455,0.86523,0.57169,1.22768,0.76921,0.01847,2e-05,0.0013004,0.0013004,0.0013004
