epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
68,1798.21,0.87002,0.54374,0.01593,2e-05,0.793,0.58369,0.70823,0.48861,1.29882,2.25253,0.02058,0.00011,0.0006734,0.0006734,0.0006734
69,1824.32,0.84779,0.54491,0.0155,1e-05,0.80398,0.6073,0.72888,0.50414,1.28835,2.20473,0.02047,0.00011,0.0006536,0.0006536,0.0006536
70,1849.44,0.85978,0.54383,0.01556,2e-05,0.78142,0.61373,0.7277,0.50233,1.29115,2.10279,0.02091,0.00014,0.0006338,0.0006338,0.0006338
71,1875.4,0.85222,0.53865,0.01633,2e-05,0.79874,0.54506,0.69384,0.47958,1.29432,2.40236,0.02039,0.00013,0.000614,0.000614,0.000614
72,1901.49,0.82597,0.54403,0.015,3e-05,0.8046,0.60086,0.72633,0.48862,1.30252,2.20616,0.02124,0.0001,0.0005942,0.0005942,0.0005942
73,1927.08,0.84124,0.54925,0.01642,2e-05,0.80503,0.54936,0.70098,0.48461,1.27761,2.38265,0.02079,0.00023,0.0005744,0.0005744,0.0005744
74,1952.98,0.84531,0.54817,0.0165,3e-05,0.81098,0.57082,0.71184,0.49318,1.29528,2.36888,0.02081,5e-05,0.0005546,0.0005546,0.0005546
75,1978.94,0.82194,0.52039,0.0151,3e-05,0.77124,0.50644,0.66597,0.46054,1.30461,2.53805,0.02063,6e-05,0.0005348,0.0005348,0.0005348
76,2004.97,0.79015,0.51956,0.01616,3e-05,0.77961,0.50858,0.66639,0.46418,1.3187,2.55933,0.02058,0.00011,0.000515,0.000515,0.000515
77,2030.35,0.81728,0.51048,0.01654,2e-05,0.79336,0.46137,0.64959,0.4506,1.30865,2.7688,0.02036,7e-05,0.0004952,0.0004952,0.0004952
78,2056.55,0.83846,0.53501,0.0148,3e-05,0.79191,0.58798,0.71395,0.48819,1.27771,2.23679,0.0205,4e-05,0.0004754,0.0004754,0.0004754
79,2082.6,0.8039,0.47534,0.01632,2e-05,0.80205,0.50429,0.67399,0.46363,1.30744,2.53163,0.02053,8e-05,0.0004556,0.0004556,0.0004556
80,2107.82,0.82674,0.50599,0.01513,2e-05,0.80546,0.50644,0.67427,0.47203,1.31107,2.49137,0.02083,5e-05,0.0004358,0.0004358,0.0004358
