epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
72,1039.42,1.20151,0.91204,0.01632,7e-05,0.79424,0.71805,0.80202,0.49035,1.44361,1.16497,0.01563,5e-05,0.0015314,0.0015314,0.0015314
73,1054.11,1.22737,0.86482,0.01626,0.00013,0.79686,0.68574,0.78641,0.4858,1.42292,1.23178,0.01574,0.00015,0.0015248,0.0015248,0.0015248
74,1067.93,1.20968,0.84562,0.0164,0.00016,0.82001,0.72556,0.81353,0.4999,1.43033,1.15256,0.01573,9e-05,0.0015182,0.0015182,0.0015182
75,1081.67,1.18611,0.84367,0.01816,0.0002,0.80396,0.70147,0.79567,0.49043,1.43508,1.17174,0.01573,0.00035,0.0015116,0.0015116,0.0015116
76,1095.53,1.18371,0.85142,0.01724,0.00017,0.84166,0.69549,0.80221,0.49147,1.42665,1.17024,0.01526,5e-05,0.001505,0.001505,0.001505
77,1109.32,1.15166,0.84302,0.01883,8e-05,0.81776,0.72537,0.81041,0.49696,1.45897,1.16216,0.01657,6e-05,0.0014984,0.0014984,0.0014984
78,1123.07,1.14851,0.84948,0.01684,6e-05,0.81926,0.69361,0.80301,0.50203,1.39564,1.13114,0.01615,5e-05,0.0014918,0.0014918,0.0014918
79,1136.88,1.11947,0.77124,0.0173,9e-05,0.81366,0.69767,0.79219,0.48885,1.41658,1.13284,0.01549,0.00011,0.0014852,0.0014852,0.0014852
80,1150.78,1.17136,0.80318,0.01785,0.00012,0.80536,0.72334,0.78893,0.48254,1.45806,1.19983,0.01638,0.00026,0.0014786,0.0014786,0.0014786
81,1164.5,1.18652,0.8663,0.01857,0.00023,0.81514,0.72556,0.80277,0.49979,1.41136,1.20326,0.01568,0.0001,0.001472,0.001472,0.001472
82,1178.34,1.1485,0.79562,0.01843,0.00013,0.84911,0.71053,0.78986,0.48536,1.44267,1.1849,0.01569,8e-05,0.0014654,0.0014654,0.0014654
83,1192.18,1.14034,0.79359,0.01776,7e-05,0.78777,0.71617,0.79436,0.48502,1.45726,1.22874,0.01609,4e-05,0.0014588,0.0014588,0.0014588
84,1206.07,1.13805,0.73568,0.01726,9e-05,0.86393,0.7406,0.82886,0.51039,1.45613,1.07264,0.01635,5e-05,0.0014522,0.0014522,0.0014522
85,1219.91,1.15856,0.75378,0.01718,0.00012,0.78119,0.7218,0.80721,0.4923,1.43198,1.12449,0.01542,5e-05,0.0014456,0.0014456,0.0014456
86,1233.73,1.11909,0.72566,0.01726,8e-05,0.80511,0.72368,0.81404,0.50518,1.42322,1.12339,0.01656,8e-05,0.001439,0.001439,0.001439
87,1247.59,1.12621,0.76031,0.01908,7e-05,0.8316,0.70301,0.80722,0.49356,1.44524,1.12641,0.01537,3e-05,0.0014324,0.0014324,0.0014324
88,1261.46,1.17489,0.77166,0.01633,0.00015,0.79815,0.74624,0.81522,0.50525,1.44999,1.15116,0.01621,0.0003,0.0014258,0.0014258,0.0014258
89,1275.27,1.15422,0.76658,0.01682,0.00017,0.77598,0.71622,0.80062,0.499,1.43451,1.16974,0.01604,8e-05,0.0014192,0.0014192,0.0014192
90,1289.06,1.15218,0.78984,0.01785,0.00021,0.82482,0.69173,0.79693,0.49246,1.44295,1.17515,0.01609,0.00016,0.0014126,0.0014126,0.0014126
91,1302.89,1.16505,0.81294,0.01678,7e-05,0.79336,0.74333,0.80568,0.49784,1.42053,1.11408,0.01606,4e-05,0.001406,0.001406,0.001406
92,1316.81,1.17003,0.76797,0.0173,0.00011,0.80155,0.75376,0.81003,0.51268,1.41819,1.1498,0.01604,6e-05,0.0013994,0.0013994,0.0013994
