               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  55,            0.054414,            0.021306,                   0,             0.80151,             0.76269,             0.79672,             0.37916,            0.047653,            0.014712,                   0,             0.00838,             0.00838,             0.00838
                  56,            0.055118,            0.022428,                   0,             0.81082,             0.74566,             0.78296,             0.37627,            0.047215,            0.014627,                   0,             0.00835,             0.00835,             0.00835
                  57,              0.0536,            0.019936,                   0,             0.80157,             0.73903,             0.78396,             0.37429,            0.047765,            0.014825,                   0,             0.00832,             0.00832,             0.00832
                  58,             0.05345,            0.022144,                   0,              0.7869,             0.75822,             0.78343,             0.37833,            0.047403,            0.014867,                   0,             0.00829,             0.00829,             0.00829
                  59,            0.053688,            0.023218,                   0,             0.82063,              0.7594,             0.80503,             0.38839,            0.046702,            0.014681,                   0,             0.00826,             0.00826,             0.00826
                  60,            0.054165,            0.022904,                   0,             0.77394,             0.74373,             0.77882,             0.37198,            0.047744,            0.015452,                   0,             0.00823,             0.00823,             0.00823
                  61,            0.054002,            0.018963,                   0,             0.77588,             0.74608,              0.7765,             0.37272,            0.047568,            0.014979,                   0,              0.0082,              0.0082,              0.0082
                  62,            0.053084,            0.020459,                   0,             0.81667,             0.74608,              0.7899,              0.3689,            0.047361,            0.014691,                   0,             0.00817,             0.00817,             0.00817
                  63,            0.055356,            0.023176,                   0,             0.78708,             0.73119,             0.76717,             0.37382,            0.047439,            0.014991,                   0,             0.00814,             0.00814,             0.00814
                  64,            0.054607,            0.023392,                   0,             0.79606,             0.75254,             0.79044,             0.38582,            0.047297,            0.014579,                   0,             0.00811,             0.00811,             0.00811
                  65,             0.05377,            0.023494,                   0,             0.78981,             0.74799,             0.78408,             0.38674,            0.047134,            0.014867,                   0,             0.00808,             0.00808,             0.00808
                  66,            0.052575,            0.023178,                   0,             0.82891,             0.76254,              0.8078,              0.3843,            0.047428,            0.014475,                   0,             0.00805,             0.00805,             0.00805
                  67,             0.05332,            0.022151,                   0,             0.80945,             0.74295,             0.79802,             0.38274,             0.04713,            0.014548,                   0,             0.00802,             0.00802,             0.00802
                  68,            0.053677,            0.023461,                   0,             0.79051,             0.74523,             0.77944,             0.37352,            0.047296,            0.015225,                   0,             0.00799,             0.00799,             0.00799
                  69,            0.053794,            0.022285,                   0,             0.78082,             0.75313,             0.78299,              0.3788,            0.046778,            0.014981,                   0,             0.00796,             0.00796,             0.00796
                  70,            0.052308,            0.020257,                   0,              0.8011,             0.75784,             0.79786,              0.3769,             0.04712,             0.01459,                   0,             0.00793,             0.00793,             0.00793
                  71,            0.053578,            0.020013,                   0,              0.8021,              0.7453,             0.78522,             0.37746,            0.047922,            0.015011,                   0,              0.0079,              0.0079,              0.0079
                  72,            0.052382,             0.02064,                   0,             0.79261,             0.73668,             0.77724,             0.37537,            0.047905,            0.014978,                   0,             0.00787,             0.00787,             0.00787
                  73,            0.052057,            0.023039,                   0,             0.82405,             0.73354,             0.78039,             0.37931,             0.04766,            0.015225,                   0,             0.00784,             0.00784,             0.00784
                  74,            0.053525,            0.022297,                   0,             0.80433,             0.76176,              0.7964,             0.37834,            0.047569,             0.01472,                   0,             0.00781,             0.00781,             0.00781
                  75,            0.052477,            0.021156,                   0,             0.77396,             0.74868,              0.7856,             0.37587,            0.047628,            0.015404,                   0,             0.00778,             0.00778,             0.00778
                  76,            0.052152,            0.021786,                   0,             0.82031,             0.73342,             0.78289,             0.37957,            0.047503,            0.014864,                   0,             0.00775,             0.00775,             0.00775
                  77,            0.051111,            0.020897,                   0,              0.8356,             0.74608,             0.79085,             0.37901,            0.047656,            0.014748,                   0,             0.00772,             0.00772,             0.00772
                  78,            0.052323,            0.021662,                   0,             0.79475,             0.74954,             0.78333,              0.3687,            0.047509,            0.014852,                   0,             0.00769,             0.00769,             0.00769
                  79,            0.052539,            0.022288,                   0,             0.81284,             0.77821,             0.80053,             0.38974,            0.046497,            0.014716,                   0,             0.00766,             0.00766,             0.00766
                  80,            0.052087,            0.022308,                   0,             0.81109,             0.76176,             0.80869,             0.39298,            0.046473,             0.01429,                   0,             0.00763,             0.00763,             0.00763
                  81,             0.05279,            0.022417,                   0,               0.809,             0.76567,             0.79835,             0.38606,            0.047088,            0.014529,                   0,              0.0076,              0.0076,              0.0076
                  82,            0.051999,            0.021603,                   0,             0.83821,             0.76724,              0.8066,             0.38712,            0.046989,            0.014583,                   0,             0.00757,             0.00757,             0.00757
                  83,            0.052941,            0.021773,                   0,             0.81291,             0.76278,             0.79117,             0.36982,            0.048352,            0.015144,                   0,             0.00754,             0.00754,             0.00754
                  84,            0.050664,            0.020509,                   0,             0.83476,             0.76019,             0.80779,             0.40125,            0.046092,            0.014231,                   0,             0.00751,             0.00751,             0.00751
                  85,            0.051479,            0.019927,                   0,             0.81357,             0.76646,             0.79965,             0.39328,            0.046378,              0.0146,                   0,             0.00748,             0.00748,             0.00748
                  86,            0.052437,            0.021639,                   0,             0.80975,             0.77051,             0.80652,              0.4002,            0.046607,            0.014503,                   0,             0.00745,             0.00745,             0.00745
