epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
50,2168.23,1.00342,0.58498,0.01698,1e-05,0.61313,0.40515,0.49782,0.30147,1.58543,2.72908,0.01609,0.00016,5.20548e-05,5.20548e-05,5.20548e-05
51,2214.01,0.95037,0.5775,0.01909,1e-05,0.6116,0.38534,0.49042,0.2968,1.57843,2.7284,0.01602,0.00017,5.05e-05,5.05e-05,5.05e-05
52,2260.61,0.97686,0.56389,0.01635,1e-05,0.59388,0.42055,0.5009,0.30208,1.58092,2.64412,0.01623,0.00015,4.89452e-05,4.89452e-05,4.89452e-05
53,2306.19,0.98602,0.56561,0.01736,1e-05,0.4375,0.5,0.49454,0.2987,1.57117,2.78556,0.01605,0.00018,4.73919e-05,4.73919e-05,4.73919e-05
54,2350.96,0.99071,0.56955,0.01845,1e-05,0.45389,0.4718,0.4885,0.29511,1.56768,2.88752,0.01588,0.0002,4.58416e-05,4.58416e-05,4.58416e-05
55,2397.59,0.99179,0.58114,0.01741,2e-05,0.62152,0.39202,0.49855,0.30184,1.57605,2.68784,0.016,0.00019,4.4296e-05,4.4296e-05,4.4296e-05
56,2443.54,0.95849,0.55072,0.01622,1e-05,0.59975,0.39474,0.49573,0.29863,1.60009,2.61979,0.01617,0.00018,4.27565e-05,4.27565e-05,4.27565e-05
57,2489.66,0.98154,0.54334,0.01576,1e-05,0.6384,0.43421,0.52271,0.31446,1.58387,2.55643,0.01616,0.00015,4.12246e-05,4.12246e-05,4.12246e-05
58,2536.65,0.99658,0.56635,0.01782,1e-05,0.64255,0.42857,0.52433,0.31434,1.57525,2.53376,0.01623,0.00016,3.97019e-05,3.97019e-05,3.97019e-05
59,2582.7,0.9728,0.55747,0.01706,1e-05,0.63049,0.42978,0.51914,0.31377,1.59467,2.52894,0.01642,0.00035,3.81899e-05,3.81899e-05,3.81899e-05
60,2629.28,0.98609,0.5653,0.01547,1e-05,0.61895,0.43045,0.52508,0.32136,1.5923,2.5651,0.01649,0.00034,3.66899e-05,3.66899e-05,3.66899e-05
61,2675.74,0.96934,0.55712,0.01679,1e-05,0.62232,0.40602,0.51115,0.3113,1.60283,2.59681,0.0164,0.0004,3.52037e-05,3.52037e-05,3.52037e-05
62,2722.59,0.9554,0.54633,0.01654,1e-05,0.61338,0.40602,0.51083,0.30807,1.60627,2.59668,0.0165,0.00038,3.37325e-05,3.37325e-05,3.37325e-05
63,2768.83,1.01983,0.60535,0.01496,2e-05,0.62623,0.41917,0.51471,0.31107,1.61064,2.54806,0.01631,0.00022,3.22778e-05,3.22778e-05,3.22778e-05
64,2815.28,0.96206,0.52416,0.01717,1e-05,0.59732,0.4266,0.50662,0.30443,1.58538,2.54407,0.0162,0.00021,3.08412e-05,3.08412e-05,3.08412e-05
65,2861.34,0.97098,0.60861,0.01526,1e-05,0.593,0.43545,0.51038,0.30603,1.59531,2.48071,0.01624,0.00021,2.94239e-05,2.94239e-05,2.94239e-05
66,2907.5,0.96638,0.57074,0.01873,1e-05,0.59655,0.42246,0.50211,0.30262,1.58642,2.62086,0.01648,0.00027,2.80275e-05,2.80275e-05,2.80275e-05
67,2953.24,0.9738,0.55155,0.01671,1e-05,0.58411,0.41712,0.51112,0.31147,1.58069,2.63442,0.01651,0.00029,2.66532e-05,2.66532e-05,2.66532e-05
68,2999.29,0.96175,0.53365,0.0164,1e-05,0.59672,0.40038,0.50386,0.30908,1.58588,2.65704,0.01625,0.00023,2.53024e-05,2.53024e-05,2.53024e-05
69,3045.08,0.97941,0.56498,0.01769,1e-05,0.55941,0.45108,0.51148,0.30916,1.59926,2.60752,0.01648,0.0003,2.39766e-05,2.39766e-05,2.39766e-05
70,3091.1,0.97132,0.53776,0.01867,1e-05,0.44788,0.51692,0.51226,0.3128,1.59592,2.68495,0.0165,0.00031,2.26769e-05,2.26769e-05,2.26769e-05
71,3137.61,0.97049,0.57453,0.01765,1e-05,0.59954,0.43056,0.52037,0.3157,1.59868,2.54318,0.01649,0.0003,2.14046e-05,2.14046e-05,2.14046e-05
72,3184.17,0.99944,0.58789,0.01651,1e-05,0.58681,0.43247,0.51382,0.31041,1.58696,2.59562,0.01632,0.00024,2.01611e-05,2.01611e-05,2.01611e-05
73,3230.11,0.95788,0.5746,0.01539,1e-05,0.59446,0.44925,0.51772,0.30863,1.58719,2.52238,0.01626,0.00021,1.89475e-05,1.89475e-05,1.89475e-05
74,3276.17,0.96705,0.53129,0.01598,1e-05,0.58512,0.45068,0.51675,0.30839,1.59369,2.46913,0.01662,0.00026,1.77651e-05,1.77651e-05,1.77651e-05
75,3322.53,0.95757,0.55635,0.01757,1e-05,0.59177,0.43985,0.52028,0.31342,1.59144,2.51892,0.01624,0.00021,1.66149e-05,1.66149e-05,1.66149e-05
76,3368.91,0.94639,0.53547,0.01783,1e-05,0.59584,0.44061,0.52555,0.31501,1.58106,2.51494,0.01624,0.0002,1.54982e-05,1.54982e-05,1.54982e-05
77,3415.67,0.96302,0.57814,0.01635,1e-05,0.60341,0.44925,0.52448,0.31406,1.57774,2.48593,0.01642,0.00028,1.44161e-05,1.44161e-05,1.44161e-05
78,3461.89,0.94995,0.55032,0.01649,1e-05,0.6031,0.44925,0.52672,0.31516,1.58777,2.44705,0.01656,0.00028,1.33695e-05,1.33695e-05,1.33695e-05
79,3509.07,0.96429,0.56614,0.01597,1e-05,0.59486,0.43055,0.52211,0.31392,1.57607,2.53483,0.01621,0.00021,1.23596e-05,1.23596e-05,1.23596e-05
80,3555.3,0.97622,0.54057,0.0168,1e-05,0.60075,0.4384,0.52286,0.3146,1.57354,2.50515,0.01617,0.0002,1.13873e-05,1.13873e-05,1.13873e-05
81,3602.64,0.98738,0.53488,0.01757,1e-05,0.59764,0.44113,0.5178,0.31063,1.58816,2.50974,0.01629,0.00021,1.04537e-05,1.04537e-05,1.04537e-05
82,3649.09,0.95916,0.57539,0.01593,1e-05,0.59688,0.46053,0.52877,0.31714,1.58884,2.42307,0.01616,0.0002,9.55951e-06,9.55951e-06,9.55951e-06
83,3696.53,0.98588,0.59926,0.01692,1e-05,0.60404,0.43797,0.51608,0.3129,1.57546,2.52995,0.0162,0.00021,8.70577e-06,8.70577e-06,8.70577e-06
84,3743.44,0.9615,0.5425,0.01594,1e-05,0.60867,0.43797,0.52074,0.31371,1.58105,2.50731,0.0162,0.00022,7.89327e-06,7.89327e-06,7.89327e-06
85,3789.51,0.92281,0.50462,0.01838,1e-05,0.60586,0.45113,0.51973,0.31223,1.5933,2.40452,0.01655,0.00026,7.12282e-06,7.12282e-06,7.12282e-06
86,3836.25,0.93678,0.51154,0.01642,1e-05,0.60836,0.44549,0.52511,0.31604,1.58812,2.46606,0.01626,0.0002,6.39518e-06,6.39518e-06,6.39518e-06
87,3882.31,0.94268,0.5249,0.01665,1e-05,0.6075,0.44513,0.52239,0.31404,1.58682,2.45773,0.01621,0.00019,5.71106e-06,5.71106e-06,5.71106e-06
88,3929.49,0.97235,0.57266,0.01689,1e-05,0.60249,0.45013,0.52001,0.3125,1.59395,2.45225,0.01624,0.00021,5.07115e-06,5.07115e-06,5.07115e-06
89,3976.77,0.99581,0.59737,0.01739,1e-05,0.6111,0.45486,0.5253,0.31638,1.58682,2.44282,0.01659,0.00026,4.47606e-06,4.47606e-06,4.47606e-06
