epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
16,317.352,2.27885,0.90316,0.01626,0.00855,0.7028,0.67182,0.72347,0.43519,2.12727,0.74769,0.01925,0.00033,0.0053084,0.0053084,0.0053084
17,335.142,2.23397,0.91791,0.0172,0.00716,0.73533,0.64896,0.73434,0.45231,2.05334,0.84244,0.01842,0.00031,0.00515896,0.00515896,0.00515896
18,352.343,2.13097,0.88762,0.01664,0.00782,0.73496,0.61726,0.70505,0.42333,2.18362,0.82448,0.01894,0.00075,0.00500952,0.00500952,0.00500952
19,369.489,2.20666,0.92338,0.01832,0.00807,0.74146,0.62609,0.72902,0.44583,2.12194,0.77441,0.01901,0.00065,0.00486008,0.00486008,0.00486008
20,386.352,2.14739,0.88709,0.01679,0.00815,0.74651,0.67136,0.7454,0.43634,2.15494,0.78785,0.01847,0.0002,0.00471064,0.00471064,0.00471064
21,403.978,2.15809,0.88974,0.01662,0.00916,0.73061,0.65367,0.73421,0.43405,2.15224,1.02046,0.01946,0.00021,0.0045612,0.0045612,0.0045612
22,421.475,2.11891,0.78816,0.01708,0.00865,0.75633,0.65098,0.74767,0.43917,2.12787,0.76263,0.01839,0.00019,0.00441176,0.00441176,0.00441176
23,438.446,2.18242,0.8535,0.01761,0.01009,0.69925,0.68328,0.73701,0.43336,2.07089,0.79875,0.01821,0.00073,0.00426232,0.00426232,0.00426232
24,456.226,2.12355,0.84235,0.01687,0.00773,0.76818,0.69738,0.77995,0.47674,2.07283,0.70098,0.01967,0.00027,0.00411288,0.00411288,0.00411288
25,473.908,2.18487,0.94636,0.0165,0.0078,0.7527,0.65972,0.74153,0.45559,2.01732,0.7703,0.01884,0.00033,0.00396344,0.00396344,0.00396344
26,490.943,2.1234,0.85773,0.01735,0.00819,0.77958,0.72543,0.78762,0.48707,2.00138,0.64541,0.01832,0.00046,0.003814,0.003814,0.003814
27,508.045,2.06038,0.75335,0.01753,0.00666,0.76325,0.68944,0.76464,0.47027,2.04342,0.68725,0.01871,0.00015,0.00366456,0.00366456,0.00366456
28,525.095,2.09147,0.75562,0.01682,0.00835,0.7815,0.71217,0.7817,0.47598,2.07046,0.63768,0.01797,0.00019,0.00351512,0.00351512,0.00351512
29,542.487,2.05854,0.76194,0.01763,0.00771,0.78694,0.71755,0.79218,0.48489,1.99828,0.68689,0.01819,0.00011,0.00336568,0.00336568,0.00336568
30,559.534,2.07048,0.72345,0.01648,0.00698,0.74715,0.70746,0.77693,0.46884,2.08818,0.70436,0.01828,0.00032,0.00321624,0.00321624,0.00321624
31,577.656,2.02155,0.70781,0.01631,0.00968,0.77416,0.74445,0.79998,0.48533,1.9873,0.69016,0.0183,0.00043,0.00306679,0.00306679,0.00306679
32,594.716,2.009,0.65611,0.01621,0.00834,0.77928,0.74243,0.80742,0.49947,1.95783,0.65181,0.01857,0.0001,0.00291735,0.00291735,0.00291735
33,612.601,2.00687,0.64371,0.01654,0.00765,0.8066,0.73033,0.82444,0.51807,1.95795,0.57941,0.01882,0.00012,0.00276791,0.00276791,0.00276791
34,629.911,1.97824,0.67694,0.0164,0.00832,0.78592,0.75053,0.81069,0.50845,1.91346,0.60707,0.01757,0.001,0.00261847,0.00261847,0.00261847
35,647.604,1.95332,0.71799,0.01556,0.00808,0.81481,0.74566,0.83208,0.53246,1.9116,0.58763,0.01817,0.00019,0.00246903,0.00246903,0.00246903
36,665.239,1.96002,0.70523,0.01637,0.00795,0.83168,0.74378,0.83301,0.53091,1.89843,0.57468,0.01823,6e-05,0.00231959,0.00231959,0.00231959
37,682.76,1.95455,0.62971,0.01644,0.00753,0.83952,0.73175,0.82953,0.52595,1.92765,0.57973,0.01773,0.00016,0.00217015,0.00217015,0.00217015
38,700.729,1.98507,0.66732,0.01594,0.00797,0.828,0.764,0.84291,0.53388,1.93233,0.54263,0.0183,0.00019,0.00202071,0.00202071,0.00202071
39,717.948,1.96539,0.67687,0.01656,0.00852,0.81684,0.73436,0.82182,0.51696,1.92673,0.61775,0.01865,0.00016,0.00187127,0.00187127,0.00187127
40,735.2,1.87268,0.58917,0.01547,0.00745,0.83666,0.77942,0.84926,0.54134,1.8991,0.533,0.01812,0.00018,0.00172183,0.00172183,0.00172183
41,752.463,1.91878,0.64755,0.0178,0.00912,0.80518,0.77539,0.83749,0.54613,1.85705,0.53716,0.01751,6e-05,0.00157239,0.00157239,0.00157239
42,770.031,1.88899,0.6139,0.0161,0.00761,0.82411,0.77606,0.84958,0.53854,1.84831,0.54557,0.01832,4e-05,0.00142295,0.00142295,0.00142295
43,786.973,1.93214,0.6443,0.01651,0.00758,0.82924,0.77068,0.84866,0.53684,1.85909,0.56911,0.01837,7e-05,0.00127351,0.00127351,0.00127351
44,807.229,1.80351,0.60168,0.01721,0.00472,0.82909,0.7579,0.84083,0.54581,1.85756,0.53216,0.01743,0.00021,0.00112407,0.00112407,0.00112407
45,823.84,1.78322,0.6055,0.01877,0.00513,0.83572,0.7653,0.84493,0.54015,1.89461,0.53537,0.01806,0.0001,0.000974633,0.000974633,0.000974633
46,840.731,1.73426,0.546,0.0191,0.00424,0.81707,0.79085,0.85142,0.54419,1.86983,0.54973,0.01838,4e-05,0.000825192,0.000825192,0.000825192
47,857.338,1.75715,0.54842,0.01706,0.00477,0.82169,0.7922,0.85242,0.54942,1.84536,0.52736,0.01779,4e-05,0.000675752,0.000675752,0.000675752
48,874.188,1.76052,0.53528,0.0175,0.00539,0.83543,0.77875,0.8546,0.55266,1.84344,0.52988,0.01816,4e-05,0.000526312,0.000526312,0.000526312
49,891.065,1.75379,0.55145,0.01834,0.00459,0.83873,0.78211,0.85253,0.54916,1.83486,0.5332,0.01791,4e-05,0.000376872,0.000376872,0.000376872
50,907.699,1.75582,0.52693,0.01851,0.00548,0.81867,0.79758,0.85457,0.55036,1.82553,0.53101,0.0178,4e-05,0.000227432,0.000227432,0.000227432
